region,name,category,village_name,village_slug,lat,lng,description,phone,price_range,attributes_json,source_url,source_name,confidence,obscurity
himachal,Locally-run homestay - ask on arrival,homestay,Bara Bhangal,bara-bhangal,32.323964,76.810880,"One of the remotest, trek-only villages in India, reached only via high passes (Thamsar or Kalihani); no formal accommodation is documented online, but ground-report trekking blogs confirm local families host trekkers informally.",,,{},https://travellingslacker.com/,"The Travelling Slacker (blog, ground reporting)",single-source (remote trek-only village with no bookable business; generic stub per remote-village exception),hidden
himachal,The Apple Farm Stay,homestay,Kotkhai,kotkhai,31.157604,77.530326,"Heritage 1920s farmhouse-turned-homestay in Jhina Orchards, Domehar village, Kotkhai tehsil, surrounded by apple orchards.",+91-8625000018,,{},https://www.theapplefarmstay.com/,The Apple Farm Stay official site,"verified (scattered around village center, not an exact geocoded spot; Domehar hamlet approximated to Kotkhai)",mainstream
himachal,Apple Bud Homestay,homestay,Kotkhai,kotkhai,31.156204,77.531826,"Homestay in Bhuin village on the Theog-Hatkoti road, in the Kotkhai/Theog apple belt.",+91-9418450912,,{},https://www.google.com.pk/travel/hotels/entity/ChkI59WI2rX4waI0Gg0vZy8xMXFtcm44OXIwEAE,Google Hotels listing,"single-source (scattered around village center, not an exact geocoded spot; Bhuin hamlet approximated to Kotkhai)",hidden
himachal,Seetalvan Orchard,homestay,Kotgarh,kotgarh,31.311505,77.477067,"Cottage stay amid apple orchards and deodar forest in Kotgarh, near Narkanda.",+91-9805594069,,{},https://www.seetalvanorchard.com/,Seetalvan Orchard official site,"verified (scattered around village center, not an exact geocoded spot)",mainstream
himachal,The Sirmour Retreat,homestay,Nahan,nahan,30.560831,77.293410,"Luxury resort in Jamta, near Nahan, with valley views and proximity to the Churdhar peak trek.",+91-9313002006,,{},https://www.thesirmourretreat.com/,The Sirmour Retreat official site,"verified (scattered around village center, not an exact geocoded spot; Jamta hamlet approximated to Nahan)",mainstream
himachal,Haripurdhar Green Valley Homestay,homestay,Haripurdhar,haripurdhar,30.770917,77.532715,"Homestay opposite the Government Senior Secondary School in Haripurdhar, a scenic viewpoint town in Sirmaur district.",+91-8050067339,,{},https://www.justdial.com/Sirmaur/Haripurdhar-Green-Valley-Homestay-Opposite-Govt-Sr-Sec-School-Opposite-Govt-Sss-Haripurdhar-Haripurdhar/9999P1702-1702-191226173021-R3Q3_BZDET,Justdial listing,single-source (village center approximated to Haripurdhar hospital OSM node),hidden
himachal,Dev Homestay,homestay,Kafnu,kafnu,31.565280,77.934720,"Basic homestay in Kafnu (Vill-Kasrim), the roadhead and base camp for the Pin-Bhaba Pass trek into Spiti; coordinates approximated to the Bhaba Nagar locality at the mouth of the Bhaba valley.",+91-8580410469,,{},https://mountsinaiadventure.com/dev-homestay,Mount Sinai Adventure official listing,"single-source (village coordinates approximated from Bhaba Nagar, Wikipedia infobox; not an exact geocode of Kafnu itself)",hidden
himachal,Forest Rest House - book via Kinnaur Forest Dept,camping,Rupi,rupi,31.580000,77.900000,"Forest Rest House inside the Rupi-Bhaba Wildlife Sanctuary; per ground reports these FRHs (Rupi, Salaring) must be booked through the Kinnaur Forest Department rather than a direct local number.",,,"{""tent_allowed"": false, ""nearby_toilet"": false, ""nearby_water"": true}",https://travellingslacker.com/,"The Travelling Slacker (blog, ground reporting)","single-source (approximate sanctuary-area coordinates, not a verified village-center geocode; generic stub per remote-area exception)",hidden
himachal,Thachi Valley Homestay,homestay,Thachi,thachi,31.552921,77.165762,"Homestay near Shetadhar Temple in Thachi Valley, run by Ghanshyam Bhaiya who also organises local trekking and camping; one of very few stay options in this little-visited valley off the Aut-Bali Chowki road.",+91-8629818624,,"{""host_name"": ""Ghanshyam Bhaiya""}",https://www.indiainfo.net/place/thachi-valley-home-stay-2689235,IndiaInfo.net / MakeMyTrip listing,"single-source (coordinates approximated to Bali Chowki, the nearest resolvable OSM point; Thachi itself did not resolve in Nominatim)",hidden
arunachal,Tawang Home Stay,homestay,Tawang,tawang,27.588419,91.865733,"Registered homestay in Lebrang, Tawang town, close to the Tawang Monastery, the largest working Tibetan Buddhist monastery in India.",+91-3794-290205,,{},https://tawang.nic.in/tourism/accommodation/,Tawang District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
arunachal,Ana Sonam Tsomu Home Stay,homestay,Tawang,tawang,27.586819,91.868733,"Registered homestay in Mandrelling village, on the outskirts of Tawang town.",+91-9436091899,,{},https://tawang.nic.in/tourism/accommodation/,Tawang District Administration (official),"verified (scattered around village center, not an exact geocoded spot; Mandrelling hamlet approximated to Tawang)",mainstream
arunachal,TL Home Stay,homestay,Shyo,shyo,27.589142,91.859799,"Registered homestay in Shyo village, a satellite hamlet of Tawang town.",+91-7085327463,,{},https://tawang.nic.in/tourism/accommodation/,Tawang District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",hidden
arunachal,Bazashree Home Stay,homestay,Mechuka,mechuka,28.599745,94.132583,"Registered homestay in Mechuka, a Himalayan valley town near the Line of Actual Control in Shi Yomi district, known for its monasteries and Siang river views.",+91-9402234324,,{},https://shiyomi.nic.in/accommodation/,Shi Yomi District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",hidden
arunachal,Almost Heritage Home Stay,homestay,Mechuka,mechuka,28.597745,94.135583,"Registered homestay in Mechuka, Shi Yomi district.",+91-9402888585,,{},https://shiyomi.nic.in/accommodation/,Shi Yomi District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",hidden
arunachal,Reyi Homestay,homestay,Aalo,aalo,28.139074,94.762915,"Government-registered homestay in Aalo, headquarters of West Siang district, between the Sipu and Siang rivers.",+91-8794021061,,"{""host_name"": ""Liduk Ete""}",https://arunachaltourism.com/homestays-in-west-siang/,Arunachal Tourism official directory,"verified (scattered around village center, not an exact geocoded spot)",hidden
arunachal,Jaibona Homestay,homestay,Aalo,aalo,28.137074,94.764415,"Government-registered homestay in Aalo, West Siang district.",+91-9436801153,,"{""host_name"": ""Yamoty Pigyor""}",https://arunachaltourism.com/homestays-in-west-siang/,Arunachal Tourism official directory,"verified (scattered around village center, not an exact geocoded spot)",hidden
nagaland,Longsha's Homestay,homestay,Longwa,longwa,26.661379,95.219849,"Homestay in Longwa, the village that straddles the India-Myanmar border, home of the Konyak Angh (chief); run by host Nokao, recommended as guide too.",+91-8730027353,,"{""host_name"": ""Nokao""}",https://footloosedev.com/longwa-mon-nagland/,FootLoose Dev / NorthEast India Connect,"verified (scattered around village center, not an exact geocoded spot)",hidden
nagaland,Kose Homestay - Hills View Cottage,homestay,Khonoma,khonoma,25.654290,94.022013,"Homestay in Khonoma, India's first Green Village, run by the Angami Naga community that banned hunting/logging over two decades ago.",+91-8119890171,,"{""host_name"": ""Kose""}",https://www.tripadvisor.com/ShowUserReviews-g13077653-d4132677-r670038008-Khonoma_Village-Khonoma_Kohima_District_Nagaland.html,TripAdvisor review / East Himalaya guide,"verified (scattered around village center, not an exact geocoded spot)",hidden
nagaland,Homestay (Rovi),homestay,Kigwema,kigwema,25.604166,94.126353,"Homestay in Kigwema village, roughly midway between the two Dzukou Valley trek base villages (Zakhama and Viswema); recommended since accommodation directly in the base villages is unreliable/unadvertised.",+91-8575826863,,"{""host_name"": ""Rovi""}",https://www.tripoto.com/kohima/trips/dawn-homestay-the-best-place-to-stay-while-heading-for-dzukou-valley-trek-5d0d92b865cfa,Tripoto ground-report,"single-source (scattered around village center, not an exact geocoded spot)",hidden
meghalaya,Mawlyngbna Traveller's Nest,homestay,Mawlyngbna,mawlyngbna,25.233904,91.564667,"Community-run eco-tourism homestay in Mawlyngbna, a fossil-rich village near Mawsynram known for canyoning, cave treks, and waterfalls; founded by Bisharlang Kharnaior.",+91-6009097182,,"{""host_name"": ""Bisharlang Kharnaior""}",https://thebetterindia.com/338637/meghalaya-homestay-travellers-nest-vacation-adventure-lovers-mawlyngbna-caving-canyoning-treks/,The Better India / TripAdvisor listing,"verified (scattered around village center, not an exact geocoded spot)",hidden
meghalaya,Karawani Homestay,homestay,Baghmara,baghmara,25.361090,90.643435,"Government-listed homestay at the southern boundary of Baghmara Reserve Forest, the nearest base town for visiting Siju Caves and Siju Wildlife Sanctuary.",+91-9383398740,,{},https://southgarohills.gov.in/accommodation/karawani-homestay/,South Garo Hills District Administration (official),"verified (scattered around village center, not an exact geocoded spot)",hidden
meghalaya,Wari Chora tour/stay booking (SafarPanda),camping,Wari Chora,wari-chora,25.333454,90.571264,"Newly-opened canyon/gorge viewpoint in Agalgre village between Pharomgre and Emangre, South Garo Hills; no fixed lodge on-site, but camping and nearby Emangre-village homestays are arranged through this tour contact - coordinates approximated to Emangre village.",+91-9874408179,,"{""tent_allowed"": true, ""nearby_toilet"": false, ""nearby_water"": true}",https://warichorameghalaya.com/,Wari Chora Meghalaya (SafarPanda tour operator),"single-source (coordinates approximated to nearby Emangre village, not an exact Wari Chora geocode)",hidden
assam,Wildgrass Resort,homestay,Kohora,kohora,26.594706,93.403385,"Long-running eco-resort near Kohora, the main gateway village to Kaziranga National Park, famous for its rhino population.",+91-3776-262085,,{},https://www.wypages.com/2020/10/resorts-near-kaziranga-national-park.html,WYPages / Kaziranga lodge directory,"verified (scattered around village center, not an exact geocoded spot)",mainstream
assam,Aranya Tourist Lodge,homestay,Kohora,kohora,26.590064,93.400557,"Assam Tourism government lodge at Kohora, the main entry point to Kaziranga National Park.",+91-3776-262429,,{},https://www.assamtourismonline.com/properties.html,Assam Tourism Development Corporation (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
assam,Menam Homestay,homestay,Majuli,majuli,27.021953,94.327423,"Homestay on Majuli, the world's largest river island on the Brahmaputra, a hub of Vaishnavite satra culture and Mishing tribal weaving.",+91-8099030891,,{},https://www.instagram.com/menamhomestay.majuli/,Instagram / Majuli homestay listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
assam,Okegiga Homes,homestay,Majuli,majuli,27.023953,94.329923,"Homestay in Chitadar Chuk, Garamur area of Majuli island.",+91-8822390306,,{},https://majuliriverisland.wordpress.com/resorts-and-homestays/,Majuli River Island (ground listing),"single-source (scattered around village center, not an exact geocoded spot)",hidden
manipur,Loktak Aquamarine Floating Homestay and Campsite,homestay,Moirang,moirang,24.500551,93.776748,"Floating homestay/campsite on Loktak Lake near Moirang, the largest freshwater lake in Northeast India and home to the phumdi (floating biomass) islands of Keibul Lamjao National Park.",+91-8014921286,,{},https://manipurtourism.gov.in/loktak-aquamarine-homestay/,Manipur Tourism (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
manipur,Tamenglong Tourist Lodge - book via DC office,homestay,Tamenglong,tamenglong,24.996000,93.505000,"Government tourist lodge in Tamenglong town, gateway to the forest trails and waterfalls of the district; bookings typically go through the Deputy Commissioner's office as no direct lodge line is published.",+91-3877-267003,,{},https://tamenglong.nic.in/contact-us-2/,Tamenglong District Administration (official),"single-source (approximate town-center coordinates, not a verified geocode; DC office number used as booking contact per remote-district convention)",hidden
mizoram,Lunglei Tourist Lodge,homestay,Lunglei,lunglei,22.951997,92.633883,"Government tourist lodge in Lunglei, the second-largest town in Mizoram, known for the Khawnglung Wildlife Sanctuary nearby.",+91-372-2342013,,{},https://tourism.mizoram.gov.in/page/list-of-hotels-other-accommodations,Mizoram Tourism Department (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
tripura,Unakoti Tourist Lodge,homestay,Unakoti,unakoti,24.190985,92.046048,"Tripura Tourism lodge near the Unakoti rock-cut Shiva carvings, the largest collection of such stone reliefs in India.",+91-3824-223635,,{},https://tripuratourism.gov.in/unakoti,Tripura Tourism (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
kerala,Nest Cottages,homestay,Kanthalloor,kanthalloor,10.216536,77.195548,"Homestay in Kanthalloor, a high-altitude ""apple valley"" village near Munnar known for growing temperate fruit (apples, oranges, plums) rarely found elsewhere in Kerala.",+91-9495042479,,{},https://nestcottages.in/contact.html,Nest Cottages official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
kerala,Ettimoottil Home Stay,homestay,Gavi,gavi,9.435729,77.159472,"Homestay near Angamoozhy, at the edge of the Gavi forest eco-tourism zone in the Periyar Tiger Reserve buffer, serving both Sabarimala pilgrims and eco-tourists.",+91-8593988540,,{},https://homestaygavi.com/,Ettimoottil Home Stay official site,"verified (scattered around village center, not an exact geocoded spot)",hidden
telangana,Forest Rest House - book via DFO Kothagudem,camping,Kinnerasani,kinnerasani,17.618966,80.781331,"Forest rest houses/cottages inside Kinnerasani Wildlife Sanctuary (Paloncha, Kothagudem, Bhadrachalam) plus a Singareni Collieries Glass Rest House; bookings go through the Divisional Forest Office rather than a direct on-site number.",+91-8744-242141,,"{""tent_allowed"": false, ""nearby_toilet"": true, ""nearby_water"": true}",https://www.transindiatravels.com/telangana/kinnerasani-wildlife-sanctuary/,Trans India Travels / DFO Kothagudem (official contact),single-source (approximate sanctuary-area coordinates from Kinnerasani River OSM node; generic booking-office contact per remote-area convention),hidden
karnataka,Dodda Mane Homestay,homestay,Agumbe,agumbe,13.508483,75.096258,"Government-listed homestay on the main road in Agumbe, the ""Cherrapunji of the South"", known for rainforest biodiversity and Western Ghats sunset views.",+91-9448603343,,{},https://karnatakatourism.org/en/accommodation/dodda-mane-homestay,Karnataka Tourism (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
karnataka,Hongirana Homestay,homestay,Yana,yana,14.578609,74.559817,"Homestay in Isloor near Sirsi, marketed as the nearest stay for visiting the Yana rock formations (Bhairaveshwara and Mohini Shikhara); actual location is several km from Yana itself, coordinates approximated to the Yana site.",+91-9739998561,,{},http://www.hongiranahomestay.com/,Hongirana Homestay official site,"single-source (coordinates approximated to Yana; actual property is in Isloor hamlet near Sirsi, not resolvable via geocoder)",hidden
goa,Nature's Harmony Homestay,homestay,Cotigao,cotigao,14.959319,74.104889,"Homestay at Hattipaul, on the edge of Cotigao Wildlife Sanctuary, South Goa's second-largest protected forest; vegetarian food, quiet nature stay.",+91-9145528669,,{},https://www.airial.travel/attractions/india/cotigao/cotigao-wildlife-sanctuary-goa-ql2PM-jn,Airial Travel / ground listing,"single-source (scattered around village center, not an exact geocoded spot)",hidden
goa,Tanshikar Spice Farm (Eco Rest House),homestay,Rivona,rivona,15.133689,74.251126,"Family-run organic spice farm with an Eco Rest House and Indian-style cottages in Netravali/Vichondrem, a few km from the Rivona Buddhist caves in the Western Ghats foothills of Sanguem taluka.",+91-9421184114,,{},https://tanshikarspicefarm.com/contact-us/,Tanshikar Spice Farm official site,"verified (coordinates approximated to Netravali Wildlife Sanctuary area, a few km from Rivona itself)",hidden
maharashtra,Velas Community Homestay (Milind Nijsure),homestay,Velas,velas,17.960865,73.034522,"One of 19+ registered community homestays in Velas, a Konkan coastal village on the Olive Ridley turtle-nesting beach, coordinated by Sahyadri Nisarga Mitra's Kaasav Mitra Mandal (Turtle Friends) conservation group.",+91-2350-220629,,"{""host_name"": ""Milind Nijsure""}",https://www.snmcpn.org/velas/,Sahyadri Nisarga Mitra (official),"verified (scattered around village center, not an exact geocoded spot)",mainstream
